Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
When did they find this?,0,0,07/24/2013 08:08:43 PM,criticizes the fake news,0.5303625464439392,non_irony,0.9375652074813843,Sarcastic questioning — likely expressing doubt or disbelief.
Pissable? Is that a word?,3,0,07/25/2013 12:27:22 AM,criticizes the fake news,0.5575466156005859,non_irony,0.9296270608901978,Sarcastic questioning — likely expressing doubt or disbelief.
Any updates ?,0,0,09/19/2013 08:33:25 AM,criticizes the fake news,0.4846478104591369,non_irony,0.9192241430282593,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Been saying for years that I reckon something's buried under Antarctica that would make us rethink our history. Be nice if they are artificial constructs and not natural formations. Guess we'll all have to wait and see.,6,0,07/24/2013 10:43:40 PM,neutral,0.4469006359577179,non_irony,0.8826516270637512,Ambiguous tone — sarcastic or humorous uncertainty.
i surely bet these are not man made because if they....they've been transformed into another shape till now,0,0,07/26/2013 02:15:16 AM,criticizes the fake news,0.385309487581253,non_irony,0.8820247054100037,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Old news. This is not fake either.,0,0,07/25/2013 02:36:58 PM,neutral,0.5193691253662109,non_irony,0.8653011322021484,Likely critical or skeptical language.
"★★★★★★★★★★★★★★  
Must Read ? ?  
(•_•)
<) )? 
./ \.
if you want to make yourself a 
“MYSTERIOUS PERSON”
“FAMOUS PERSON”
“TO INCRESE YOUR RAPOO ON FACEBOOK BY MAGIC”
  you like my page…………
and become a famous only in 1 hours…….
I am not joking……..let’s try……………
★★★★★★★★★★★★★★",0,0,07/25/2013 06:07:44 AM,believes the fake news,0.501186192035675,non_irony,0.8386461734771729,Sarcastic questioning — likely expressing doubt or disbelief.
http://english.ruvr.ru/news/2013_06_18/Ancient-pyramids-possibly-man-made-discovered-in-Antarctica-5371/,0,0,07/25/2013 02:50:45 AM,neutral,0.5178658962249756,non_irony,0.8133275508880615,Ambiguous or uncertain expression — may need manual review.
What if before the human evolution the climate of Antarctica or Arctic was warmer and human life was there?,2,0,07/25/2013 06:52:12 AM,criticizes the fake news,0.519324779510498,non_irony,0.8054027557373047,Sarcastic questioning — likely expressing doubt or disbelief.
there in  eygpt it just snowed there!!,0,0,12/18/2013 03:09:17 PM,criticizes the fake news,0.4190112054347992,irony,0.8003901243209839,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Lol people are like its fake haha wtf do you mean people, the whole fuckin like contient is covered in glaciers all of which are covered in ice yall are ignorgant, if yall think we smartest planet in the whole eons. Thats fucking retarded aliens are just laughing at you now 0.o",1,0,07/24/2013 08:59:30 PM,criticizes the fake news,0.4686174094676971,non_irony,0.7851047515869141,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
the first moubd luks like a wind-eroded mountain,0,0,07/25/2013 12:13:54 PM,criticizes the fake news,0.430238127708435,non_irony,0.7839521765708923,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Yeah now tell me humans made them! Pffft we aren't that smart!,0,0,07/25/2013 10:10:02 PM,believes the fake news,0.5094495415687561,irony,0.7522862553596497,Likely critical or skeptical language.
Learn to spell you potato... (Abhishek),7,0,07/25/2013 03:39:19 AM,criticizes the fake news,0.4982155263423919,non_irony,0.746371328830719,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Now it is showtime! Woohoo. I am excited to find out!,0,0,07/26/2013 10:36:32 AM,neutral,0.4401943385601043,irony,0.7438616156578064,Ambiguous tone — sarcastic or humorous uncertainty.
that's a tent! covered with snow :3,0,0,07/25/2013 10:17:22 AM,criticizes the fake news,0.3804404437541961,non_irony,0.7373324632644653,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
It's a peak in antarctica!!,0,0,12/05/2013 05:21:00 PM,neutral,0.4883045554161072,irony,0.7237188816070557,Ambiguous tone — sarcastic or humorous uncertainty.
They are  Sri Yantras proved scientifically,0,0,07/25/2013 10:29:06 AM,neutral,0.5188784599304199,irony,0.7142521142959595,Ambiguous or uncertain expression — may need manual review.
