Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
Just one? Was it hopping?,0,0,10/29/2025 06:05:14 PM,criticizes the fake news,0.4366547465324402,non_irony,0.9656829833984375,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"6 toes? Does he happen to have 6 fingers on his right hand?

https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/5270200910233196401?url=https%3A%2F%2Fmedia2.giphy.com%2Fmedia%2Fv1.Y2lkPTk5OWFjZWFjZ2x3cXhyZGhubmM0bnRidnI1aWd0emVrcWNtOTMycjQ1c2ttNzN2bSZlcD12MV9naWZzX3NlYXJjaCZjdD1n%2Fl1J9HZ1tyyIbPxFHG%2Fgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s396x214_tt6&_nc_gid=WzFOHpU5qXQSN6qyJXU8fw&_nc_oc=AdnKJvfMXpQirmYu8iB6DUMnw40M2ad35KlLDwR5GvrNiPeG8DhvNocIZXd7WQj93gY&ccb=13-1&oh=06_Q3-4AQcbd3HfNrGWEWalqORSenwkl4kAX6L2GhIpS1Afmrpd&oe=6910042D&_nc_sid=c97757",2,0,10/29/2025 07:55:11 PM,believes the fake news,0.4718722701072693,non_irony,0.9627280831336975,Possible ironic endorsement — sarcasm misinterpreted as belief.
https://scontent-fco2-1.xx.fbcdn.net/v/t15.5256-10/567593315_1697729220887892_8614568047777495975_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=a6c039&_nc_ohc=r8KuRPZRxocQ7kNvwGZvLoq&_nc_oc=Adk97lDKeEqknAr02pynVvQytsLLhoXbXdL7DkA247VcIE6mED5F8ri0IxiZ-HgFwJo&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=rROdZYvfnrmvEXtdf4cyRQ&oh=00_AfhwPrU2JQqN2GChuNuZemTOmvESrWOBWZ-h19R3-g_Llg&oe=69140A5A,5,0,10/29/2025 04:38:31 PM,neutral,0.3892172276973724,non_irony,0.9619462490081787,Ambiguous tone — sarcastic or humorous uncertainty.
1 foot print? Did he hop on the foot and fly away?,3,0,10/29/2025 03:51:05 PM,criticizes the fake news,0.5092944502830505,non_irony,0.9615918397903442,Sarcastic questioning — likely expressing doubt or disbelief.
"6 toes and what appears to be a tread pattern

https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/9507924719546405445?url=https%3A%2F%2Fmedia0.giphy.com%2Fmedia%2Fv1.Y2lkPTk5OWFjZWFjOGExbHJpMm10cmludGZ1aGs1dnkwbTdhZG00Y3dpcjhibmdwMnMxYSZlcD12MV9naWZzX3NlYXJjaCZjdD1n%2FwzxK9cmYgIPDy%2Fgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s255x245_tt6&_nc_gid=stFGL4ofxQuP5Pn4dC7OxA&_nc_oc=AdlPTkzlVaxcPf2_BrsoiXeo_n6iMZs1YkjJeXCk8FDVb6TOl2BJgALvvZKZHZJ4RAE&ccb=13-1&oh=06_Q3-4AdoeaNGxp4Mm0OxfGBhGXGR37TVGi5mtatAlElRQaP1U&oe=69101747&_nc_sid=c97757",1,0,10/30/2025 02:52:52 AM,believes the fake news,0.4300537407398224,non_irony,0.9612349271774292,Possible ironic endorsement — sarcasm misinterpreted as belief.
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/574272174_33038144585784723_3076018553183306106_n.jpg?stp=dst-jpg_p206x206_tt6&_nc_cat=111&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=jrcsk2A15a0Q7kNvwHZjE-Z&_nc_oc=AdkLfB0HOWVqBJS8cJfAYMVXnjhbsJSlU8CzqtjIL4BZyv5CEVhH52fGCHHHpqbMjek&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=0hR7JfaQ8dsODmIxmWZoMg&oh=00_AfiA5D3FiNbECblnVbhIqGprkiMDDFzA8kh6NAOTU5oi1Q&oe=6913F574,10,0,10/29/2025 03:38:24 PM,neutral,0.3768701255321502,non_irony,0.9590330123901367,Ambiguous tone — sarcastic or humorous uncertainty.
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/571169860_10162662524462058_820093880033663945_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=9WlDT0I9TOoQ7kNvwESF4Rk&_nc_oc=AdnJ8vVbLD5IqpCQ_mxH_wNXFc7jHx-G1_YNhT_JOUsdBKbsbApZUaWmjDmZ_ramXr8&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=cWDFKIPj9hfUdPzXv79oUg&oh=00_AfimfqdZ9cdz5i0eGWDsC-sTnW4iifAHYTq8uVtIaQyrGA&oe=6913DEBD,1,0,10/29/2025 04:57:00 PM,neutral,0.3719220757484436,non_irony,0.9589526653289795,Ambiguous tone — sarcastic or humorous uncertainty.
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/571422057_3750294321942604_5713956548538246815_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=9choZh-HxfEQ7kNvwFu-XdQ&_nc_oc=AdkLt7eSYpha873olTcYfEQfi669DJw733IplpuCDYo9-4x1IbbFk8uP8D3Z9zPHERs&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=WzFOHpU5qXQSN6qyJXU8fw&oh=00_Afh1-LKMl1QV39AKKOvHKpxQNSGUc_AD-5uZjCTuH4KpSg&oe=6913F223,1,0,10/29/2025 09:11:08 PM,neutral,0.4096578657627105,non_irony,0.9588263630867004,Ambiguous tone — sarcastic or humorous uncertainty.
"Invisible giant. Since Etna is an active volcano, this footprint has to be very fresh, or it would have been buried, in a few years, max - since this giant did not show up on any webcam or tourists' or guides' photos, nor any security camera of the Etna funicular for example, he she or they MUST be invisible. M. O. T. I wonder what the giant eats? As Etna is surrounded by farms and towns, it must be fed by humans. Perhaps the restaurants give out their left over pasta?",1,1,10/29/2025 05:02:53 PM,believes the fake news,0.3672951161861419,non_irony,0.9582819938659668,Possible ironic endorsement — sarcasm misinterpreted as belief.
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/572277519_10163596159614736_4970879910208867703_n.jpg?stp=dst-jpg_p100x100_tt6&_nc_cat=109&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=V-8LxdIRDzcQ7kNvwGnKOLN&_nc_oc=Adn8BgZv3lhA1hT-ODAnKyw4oB2O9iBIDW9u19b-zSbIcdMGdJ_kFmbAsuGyG69PyiU&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=0hFrUltP2q-axuQ3GtzdPw&oh=00_AfhGWWCGwBaGV0jJ-mAfOCOam8E8qUhIHfR1J9JRagAJSA&oe=6913DE30,3,0,10/31/2025 10:16:35 AM,criticizes the fake news,0.3647616803646087,non_irony,0.9580910205841064,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
